news_collected_time	high_freq_words
2015-02-19	"[('Obama', 25), ('US', 16), ('Vanilla Ice', 11), (""n't"", 10), ('burglary', 9), ('outbreak', 9), ('2', 9), ('trial', 9), ('hospital', 8), ('fight', 8), ('Jeb Bush', 7), ('White House', 7), ('$', 7), ('calls', 6), ('arrest', 6), (""'Superbug"", 6), ('President', 6), ('Denmark', 6), ('Rudy Giuliani', 6), ('Texas', 6), ('Chicago', 6), ('released', 5), ('Florida', 5), ('UCLA', 5), ('lawyers', 5), ('charges', 5), ('extremism', 5), ('Nicki Minaj', 5), ('adjusting', 5), ('bra', 5), ('holster', 5), ('Los Angeles', 5), ('dead', 5), (""'superbug"", 5), ('say', 5), ('terrorism', 5), ('couple', 5), ('theft', 4), ('Jerome Kersey', 4), ('says', 4), ('arrested', 4), ('Superbug', 4), ('Ukraine', 4), ('crew', 4), ('member', 4), ('Philadelphia', 4), ('Revenge', 4), ('killed', 4), ('tour', 4), ('Christie', 4)]"
2015-02-20	"[('Obama', 11), ('US', 10), ('Vegas', 9), ('rage', 9), ('says', 8), ('UK', 8), ('killing', 8), ('Ukraine', 8), ('ISIS', 8), ('Libya', 8), ('stadium', 7), (""O'Reilly"", 7), ('Chargers', 7), ('plan', 7), ('Police', 7), ('Giuliani', 7), ('election', 7), ('first', 7), ('hospital', 6), ('Recreation', 6), (""n't"", 6), ('dead', 6), ('tax', 6), ('New', 6), ('2', 6), ('Raiders', 6), (""Bill O'Reilly"", 6), ('stories', 6), (""''"", 6), ('year', 6), ('lady', 6), ('State', 6), ('Rep.', 6), ('special', 6), ('replace', 6), ('Syria', 6), ('Republicans', 6), ('Suspect', 6), ('Harris Wittels', 5), ('30', 5), ('attack', 5), ('shared', 5), ('near', 5), ('Chris Bosh', 5), ('zone', 5), ('Mosul', 5), ('Teen', 5), ('May', 5), ('``', 5), ('sentenced', 5)]"
2015-02-21	"[('US', 18), ('Afghanistan', 14), ('chief', 10), ('says', 10), ('winter', 9), ('Winter', 8), ('Malcolm X', 8), ('Dubai', 7), ('New', 7), ('Vegas', 7), ('rage', 7), ('storm', 7), ('Obama', 7), ('home', 7), ('CBS', 6), ('Fire', 6), ('skyscraper', 6), (""n't"", 6), ('snow', 6), ('assassination', 6), ('Police', 6), ('road', 6), ('Minneapolis', 6), ('tower', 5), ('ISIS', 5), ('Secretary', 5), ('Saturday', 5), ('weather', 5), ('police', 5), ('«', 5), ('Hundreds', 5), ('2', 5), ('British', 5), ('Former', 5), ('Yemen', 5), ('president', 5), ('talks', 5), (""O'Reilly"", 5), ('withdrawal', 5), ('come', 5), ('officer', 5), ('East Coast', 5), ('say', 4), ('one', 4), ('Pentagon', 4), ('engulfs', 4), ('residential', 4), ('Another', 4), ('PM', 4), ('fire', 4)]"
2015-02-22	"[('Syria', 17), ('ferry', 14), ('says', 11), ('Turkish', 9), ('Obama', 9), ('Ukraine', 9), ('2', 8), ('dead', 8), ('Bangladesh', 8), ('collision', 8), ('tomb', 8), (""n't"", 7), ('UPDATE', 7), ('America', 7), ('soldiers', 6), ('Military', 6), ('daughters', 6), ('capsizes', 6), ('worst', 6), ('DHS', 6), ('500', 6), ('ISIS', 5), ('officer', 5), ('US', 5), ('sinks', 5), ('killed', 5), ('military', 5), ('least', 5), ('Kirk Cameron', 5), ('Cameron Diaz', 5), ('Giuliani', 5), ('Homeland', 5), ('Mall', 5), ('shutdown', 5), ('Retired', 5), ('Daytona', 5), ('storm', 4), ('video', 4), ('U.S.', 4), ('Texas', 4), ('relocate', 4), ('inmates', 4), ('Police', 4), ('New York', 4), ('found', 4), ('calls', 4), ('malls', 4), ('evacuate', 4), ('Tomb', 4), ('Turkey', 4)]"
2015-02-23	"[('US', 20), ('Obama', 19), ('says', 16), ('attacks', 15), ('weapons', 8), (""'American"", 8), ('«', 7), ('CBS', 7), ('dead', 7), ('Ukraine', 7), ('security', 7), ('Security', 6), ('Bangladesh', 6), ('military', 6), ('attack', 6), ('court', 6), ('mall', 6), ('students', 6), ('threat', 6), ('$', 6), ('Egyptian', 5), (""n't"", 5), ('immigration', 5), ('years', 5), ('new', 5), ('malls', 5), ('Molly', 5), ('governors', 5), ('hospitalized', 5), ('shutdown', 5), ('funding', 5), ('jury', 5), (""'Birdman"", 4), ('ferry', 4), ('open', 4), ('changes', 4), ('authority', 4), ('withdraw', 4), ('heavy', 4), ('persist', 4), ('5', 4), ('rebel', 4), ('hurt', 4), ('activist', 4), ('retirement', 4), ('11', 4), ('Wesleyan University', 4), ('Homeland', 4), ('terror', 4), ('trial', 4)]"
2015-02-24	"[('Syria', 16), ('VA', 15), ('Obama', 14), ('US', 14), ('shooting', 13), ('Christians', 13), ('Alaska', 12), ('Czech', 12), ('marijuana', 11), (""n't"", 11), ('Senate', 10), ('dead', 10), ('pipeline', 10), ('State', 9), ('manatees', 9), ('case', 8), ('Secretary', 8), ('19', 8), ('secretary', 8), ('Keystone', 8), ('bill', 8), ('Yellen', 8), ('veto', 7), ('Florida', 7), ('90', 7), ('recreational', 7), ('train', 7), ('restaurant', 7), ('Fed', 6), ('Keystone XL', 6), ('Palestinian', 6), ('says', 6), ('military', 6), ('free', 6), ('abducts', 6), ('Homeland', 6), ('apologizes', 6), ('claim', 6), ('campaign', 6), ('say', 6), ('Trayvon', 6), ('Mayor', 6), ('Clinton', 6), ('rate', 5), ('Holly Bobo', 5), ('Israeli', 5), ('West Bank', 5), ('Former', 5), ('could', 5), ('killed', 5)]"
2015-02-25	"[(""'American"", 15), ('Sniper', 15), ('Obama', 15), ('US', 15), ('Top', 14), ('neutrality', 13), ('Southwest', 13), ('Model', 13), ('Next', 12), ('128', 11), (""n't"", 10), ('contestant', 10), ('Chicago', 9), ('State', 9), ('says', 9), ('net', 8), ('Net', 8), ('FCC', 8), ('explosion', 8), ('Netanyahu', 8), ('3', 8), (""'America"", 8), ('killed', 8), ('kill', 7), ('Trial', 7), ('train', 7), ('planes', 7), ('missed', 7), ('inspections', 7), ('trial', 6), ('GOP', 6), ('«', 6), ('CBS', 6), ('charges', 6), ('Internet', 6), ('veto', 6), ('New', 6), ('Ukraine', 6), ('gas', 6), ('food', 6), ('triple', 6), ('homicide', 6), ('missing', 5), ('grounds', 5), ('Keystone', 5), ('Truck', 5), ('driver', 5), ('crash', 5), ('Still', 5), ('arrested', 5)]"
2015-02-26	"[('CPAC', 19), ('DC', 12), ('FCC', 10), ('2016', 10), ('pot', 9), ('GOP', 9), ('Clinton', 9), ('Internet', 8), ('rules', 8), ('Republicans', 8), ('candidate', 8), ('220', 8), ('US', 8), ('says', 7), ('Christians', 7), ('Loretta Lynch', 7), ('Christie', 7), ('ISIS', 6), ('vote', 6), ('neutrality', 6), ('Android', 6), ('3', 6), ('Hole', 6), ('read', 6), ('amid', 6), ('abducted', 6), ('capital', 6), ('marijuana', 6), ('Senate', 6), ('Apple', 6), ('llamas', 6), ('&', 5), ('Kabul', 5), ('one', 5), ('State', 5), ('conservative', 5), ('DHS', 5), ('Obama', 5), ('stage', 5), ('black', 5), ('hole', 5), ('12', 5), ('Washington', 5), ('seek', 5), ('perfect', 5), ('date', 5), (""n't"", 5), ('Scientists', 5), ('UPDATE', 5), ('Syria', 5)]"
2015-02-27	"[('dress', 14), ('US', 14), ('death', 13), ('blogger', 13), ('Leonard Nimoy', 13), ('dies', 12), ('Jeb Bush', 10), (""'La"", 10), ('CPAC', 9), ('dead', 9), ('drug', 9), ('Spock', 9), ('Bangladesh', 8), (""n't"", 8), (""'Star"", 8), ('Trek', 8), ('83', 8), ('Internet', 7), ('funding', 7), ('color', 7), ('Police', 7), ('captures', 7), ('Tuta', 7), ('House', 6), ('Republicans', 6), ('hacked', 6), ('blue', 6), ('GOP', 6), ('97', 6), ('Missouri', 6), ('Moscow', 6), ('Homeland', 5), ('Security', 5), ('president', 5), ('black', 5), ('attackers', 5), ('hack', 5), ('Dhaka', 5), ('Hesburgh', 5), ('says', 5), ('gunman', 5), ('Mexico', 5), ('shot', 5), ('neutrality', 4), ('bill', 4), ('NBA', 4), ('Avijit Roy', 4), ('capture', 4), ('former', 4), ('Unidentified', 4)]"
2015-02-28	"[('kills', 12), ('7', 12), ('Mexico', 10), ('Congress', 10), ('Leonard Nimoy', 10), ('drug', 9), ('Missouri', 9), ('says', 9), ('trial', 9), ('CPAC', 9), ('town', 8), ('people', 8), ('Anthony Mason', 8), ('dress', 7), ('gunman', 7), ('Boris Nemtsov', 7), ('Obama', 7), ('Iraq', 7), ('Boston', 6), ('mourns', 6), ('Security', 6), ('bombing', 6), ('dead', 6), ('funding', 6), ('leader', 6), ('Russian', 6), ('kill', 6), ('48', 6), ('snow', 6), ('storm', 6), ('Venezuela', 6), ('Dress', 5), (""n't"", 5), ('captures', 5), ('Homeland', 5), ('83', 5), ('court', 5), ('US', 5), ('Opposition', 5), ('critic', 5), ('DHS', 5), ('GOP', 5), ('federal', 5), ('panel', 5), ('police', 5), ('north', 5), ('Hamas', 5), ('poll', 5), ('Winter', 5), ('Iran', 5)]"
2015-03-01	"[('Minnie Minoso', 10), ('dies', 9), ('CPAC', 8), ('snow', 8), ('Netanyahu', 8), ('2', 8), ('California', 7), ('Rand Paul', 7), ('Two', 7), ('US', 7), ('march', 7), ('Boris Nemtsov', 7), ('Late-winter', 7), ('storms', 7), ('White Sox', 7), ('GOP', 7), (""'I"", 7), ('wins', 6), ('straw', 6), ('poll', 6), ('funding', 6), ('Rain', 6), ('Scott Walker', 6), ('Putin', 6), ('critic', 6), ('spread', 6), ('across', 6), ('areas', 6), ('Moscow', 6), ('Winter', 6), ('says', 6), ('Boehner', 6), ('funeral', 6), ('shooting', 6), ('could', 6), ('ISIS', 6), ('Southwest', 5), ('speech', 5), ('Congress', 5), ('death', 5), ('Homeland', 5), ('job', 5), (""n't"", 5), ('Nimoy', 5), ('19', 5), ('missiles', 5), ('gets', 4), ('Iran', 4), ('&', 4), ('Sunday', 4)]"
2015-03-02	"[('Tikrit', 15), ('police', 13), ('man', 12), ('Islamic', 12), ('State', 12), ('Iraq', 12), ('Russia', 11), ('says', 11), ('LAPD', 10), ('Sen.', 10), ('Shooting', 9), ('homeless', 9), ('Los Angeles', 8), ('seizure', 8), ('Boris Nemtsov', 8), ('Netanyahu', 8), (""n't"", 8), ('force', 8), ('shooting', 8), ('Barbara Mikulski', 8), ('list', 8), ('US', 7), ('murder', 7), ('Iran', 7), ('Police', 7), ('Twitter', 7), ('Obama', 7), ('Killing', 6), ('snow', 6), ('ISIS', 6), ('Mikulski', 6), ('Forbes', 6), ('task', 6), ('fires', 5), ('short-range', 5), ('missiles', 5), ('$', 5), ('deal', 5), ('Leonard Nimoy', 5), ('new', 5), ('forces', 5), ('record', 5), ('Samsung', 5), ('killing', 5), ('retake', 5), ('joins', 5), ('fatal', 5), ('Nasdaq', 5), ('Video', 5), ('Lewinsky', 5)]"
2015-03-03	"[('Netanyahu', 14), ('California', 10), ('Iran', 10), ('Chile', 10), ('volcano', 9), ('erupts', 9), (""n't"", 8), ('-', 8), ('Day', 8), ('guilty', 8), ('speech', 7), ('Israel', 7), ('IHOP', 7), ('Nemtsov', 6), ('pancakes', 6), ('National Pancake', 6), ('funding', 6), ('House', 6), ('US', 6), ('mistress', 6), ('portrait', 5), ('Tikrit', 5), ('State', 5), ('teacher', 5), ('classroom', 5), ('Obama', 5), ('LAPD', 5), ('Iraq', 5), ('free', 5), ('admits', 5), ('bill', 5), ('evacuated', 5), ('David Petraeus', 5), ('UPDATE', 5), ('Snowden', 5), ('lawyer', 5), ('plead', 5), ('Chinese', 5), ('Artist', 4), ('Clinton', 4), ('Islamic', 4), ('found', 4), ('Congress', 4), ('shooting', 4), ('Iraqi', 4), ('forces', 4), ('Russia', 4), ('Delhi', 4), ('could', 4), ('Police', 4)]"
2015-03-04	[('says', 14), ('US', 13), ('gay', 13), ('Supreme Court', 12), ('Obamacare', 12), ('Ben Carson', 12), ('trial', 11), ('battleship', 10), ('choice', 10), ('crash', 9), ('bombing', 9), ('co-founder', 9), ('UPDATE', 8), ('marriage', 8), ('mine', 8), ('Netanyahu', 7), ('Paul Allen', 7), ('Ukraine', 7), ('blast', 7), ('plane', 7), ('Tsarnaev', 6), ('China', 6), ('Boston Marathon', 6), ('Iran', 6), ('killed', 6), ('found', 6), ('east', 6), ('Microsoft', 6), ('Senate', 6), ('licenses', 5), ('man', 5), ('wreck', 5), ('Obama', 5), ('ruling', 5), ('may', 5), ('homosexuality', 5), ('Mexico', 5), ('Buddy Holly', 5), ('say', 4), ('Opening', 4), ('statements', 4), ('could', 4), ('fate', 4), ('10', 4), ('admits', 4), ('Nepal', 4), ('case', 4), ('prison', 4), ('halts', 4), ('coal', 4)]
2015-03-05	"[('US', 19), ('Ringling', 13), ('Boston', 12), ('New York', 10), ('back', 9), ('death', 9), ('bombing', 9), (""n't"", 9), ('South Korea', 8), ('years', 8), ('gay', 8), ('82', 8), ('says', 7), ('Bros.', 7), ('elephant', 7), ('State', 6), ('ambassador', 6), ('attack', 6), ('$', 6), ('India', 6), ('storm', 6), ('Iraq', 6), ('Iraqi', 6), ('ancient', 6), ('dead', 6), ('Nimrud', 6), ('Boston Marathon', 5), ('Supreme Court', 5), ('Islamic', 5), ('Iran', 5), ('Attacked', 5), ('-', 5), ('winter', 5), ('rape', 5), ('Tikrit', 5), ('say', 5), ('marriage', 5), ('plane', 5), ('skids', 5), ('runway', 5), ('jury', 5), ('Harrison Ford', 5), ('penalty', 5), ('AbbVie', 4), ('21', 4), ('buy', 4), ('Pharmacyclics', 4), ('Ambassador', 4), ('jawbone', 4), ('2', 4)]"
2015-03-06	"[('attack', 16), ('police', 14), ('Selma', 11), ('ancient', 10), ('shot', 10), ('robbery', 9), ('US', 9), ('Jerusalem', 9), ('mob', 8), ('5', 8), ('city', 7), ('Iraq', 7), ('plane', 7), ('Iraqi', 7), ('Apple', 7), ('Time', 7), ('Nigeria', 7), ('jobs', 7), ('marriage', 7), ('CIA', 7), ('Jodi Arias', 6), ('says', 6), ('ISIS', 6), ('Federal', 6), ('judge', 6), ('Detroit', 6), ('State', 6), ('3', 6), ('rape', 6), ('Harrison Ford', 6), ('crash', 6), (""n't"", 6), ('released', 6), ('missionary', 6), ('Nimrud', 5), ('Philadelphia', 5), ('officer', 5), ('militants', 5), ('site', 5), ('Police', 5), ('attempt', 5), ('Islamic', 5), ('nearly', 5), ('suspect', 5), ('Sunday', 5), ('accused', 5), ('295000', 5), ('February', 5), ('5.5', 5), ('Dow', 5)]"
2015-03-07	"[('Selma', 14), ('Mali', 12), ('US', 11), ('Time', 11), ('Daylight', 11), ('5', 11), ('time', 11), ('White House', 11), ('Police', 10), ('saving', 10), ('Obama', 10), ('murder', 10), ('Wisconsin', 10), ('Saving', 9), ('Sunday', 9), ('Iowa', 9), ('Iraq', 8), ('anniversary', 8), ('says', 8), ('police', 8), ('ISIS', 8), ('Menendez', 7), ('forward', 7), ('killed', 7), ('Jeb Bush', 7), ('Madison', 7), ('2', 7), ('black', 7), ('shot', 7), ('allegiance', 7), ('shooting', 6), ('march', 6), ('know', 6), ('Boris Nemtsov', 6), ('Two', 6), ('Russian', 6), ('ancient', 6), ('attack', 6), ('city', 6), ('Hatra', 6), ('lockdown', 6), ('Spring', 5), ('daylight', 5), ('State', 5), ('Senator', 5), (""'Bloody"", 5), ('2016', 5), ('detained', 5), ('opposition', 5), ('leader', 5)]"
2015-03-08	"[('police', 12), ('Selma', 10), ('Nemtsov', 10), ('Sunday', 9), ('river', 9), ('hours', 9), ('car', 9), ('Iowa', 8), ('man', 8), ('Time', 8), ('Boko Haram', 8), ('killed', 8), ('killing', 8), ('shooting', 8), ('Utah', 8), ('roof', 7), ('Day', 7), ('Wisconsin', 7), ('found', 7), ('alive', 7), ('Daylight', 6), ('fatal', 6), ('vetoes', 5), ('ban', 5), ('flag', 5), ('Report', 5), ('Saving', 5), ('join', 5), (""'Bloody"", 5), ('suspects', 5), ('time', 5), ('-', 5), ('says', 5), ('Man', 5), ('13', 5), ('Niger', 5), ('14', 5), ('US', 5), ('Iran', 5), ('crash', 5), ('student', 4), ('officer', 4), ('say', 4), ('two', 4), ('saving', 4), ('Israel', 4), ('Obama', 4), ('shot', 4), ('Russian', 4), ('leader', 4)]"
2015-03-09	"[('Apple Watch', 14), ('Apple', 14), ('$', 12), ('Wisconsin', 11), ('crash', 11), ('racist', 10), ('59', 10), ('MacBook', 10), ('new', 9), ('Amtrak', 9), ('car', 8), ('14', 8), ('Utah', 8), ('river', 8), (""'The"", 8), ('Simpsons', 8), ('University', 7), ('Oklahoma', 7), ('police', 7), ('deal', 7), ('hours', 7), ('video', 7), ('5', 7), ('death', 7), ('dog', 7), ('Selma', 6), ('flight', 6), ('shooting', 6), ('Japan', 6), ('found', 6), ('Sunday', 6), ('HBO', 6), ('signs', 6), ('bill', 6), ('North Carolina', 6), ('Sam Simon', 6), ('train', 6), ('could', 5), ('plane', 5), ('protests', 5), ('US', 5), ('Iran', 5), ('40', 5), ('unveiled', 5), ('Bloody', 5), ('-', 5), ('Crufts', 5), ('Scott Walker', 5), ('dies', 5), ('dead', 5)]"
2015-03-10	"[('crash', 25), ('Argentina', 13), ('Iran', 13), ('Oklahoma', 12), ('helicopter', 12), ('Obama', 10), ('car', 10), ('video', 9), ('killed', 9), ('student', 9), ('racist', 8), ('US', 8), ('Apple Watch', 8), ('police', 8), ('Jeremy Clarkson', 8), (""'Blurred"", 8), ('French', 7), ('right-to-work', 7), ('letter', 7), ('sports', 7), ('$', 7), ('Gear', 7), ('Lines', 7), ('University', 6), ('Utah', 6), ('UPDATE', 6), ('stars', 6), ('suspended', 6), ('fraternity', 5), ('bill', 5), ('10', 5), ('Apple', 5), ('ambassador', 5), ('hospital', 5), ('river', 5), ('GOP', 5), ('finds', 5), ('shows', 5), ('Letter', 5), ('France', 5), ('mourns', 5), ('SAE', 5), ('athletes', 5), ('Senate', 5), ('wife', 5), ('cheater', 5), ('scrawled', 5), ('Colorado', 5), ('home', 5), ('Top', 5)]"
2015-03-11	"[('video', 19), ('firing', 14), ('squad', 14), (""'Blurred"", 13), ('says', 12), ('Iran', 12), ('ISIS', 10), ('Florida', 10), ('Tikrit', 10), ('racist', 9), ('State', 9), ('Utah', 9), ('Lines', 9), ('Oklahoma', 9), ('helicopter', 9), ('crash', 9), ('lawmakers', 8), ('Iraqi', 8), ('spy', 7), ('Jeremy Clarkson', 7), ('business', 7), ('killing', 6), ('state', 6), ('letter', 6), ('11', 6), ('leaves', 6), ('last', 6), ('commitments', 6), ('campaign', 6), ('looms', 6), ('members', 5), ('vote', 5), ('$', 5), ('Firing', 5), ('dead', 5), ('SAE', 5), ('missing', 5), ('crashes', 5), ('Islamic', 5), ('Nemtsov', 5), ('GOP', 5), ('US', 5), ('``', 4), (""''"", 4), ('Gear', 4), ('Lawmakers', 4), ('Marvin Gaye', 4), ('new', 4), ('report', 4), ('show', 4)]"
2015-03-12	"[('crash', 17), ('Secret Service', 11), ('State', 10), ('Alice', 9), ('agents', 9), ('helicopter', 8), ('Police', 8), ('death', 8), ('White House', 8), ('dead', 8), ('collapse', 8), ('alcohol', 8), ('US', 7), ('Islamic', 7), ('Richard Glatzer', 7), ('factory', 7), ('attack', 6), ('case', 6), (""'Still"", 6), ('63', 6), (""n't"", 6), ('11', 6), ('2', 6), ('Bangladesh', 6), ('suicide', 5), ('killed', 5), ('offers', 5), ('Lil Wayne', 5), ('2016', 5), ('Russian', 5), ('ISIS', 5), ('teen', 5), ('UN', 5), ('Syria', 5), ('Black Hawk', 5), ('dies', 5), ('UK', 5), ('feared', 5), ('Powdered', 5), ('Boko Haram', 5), ('Australia', 4), ('report', 4), ('home', 4), ('says', 4), ('Australian', 4), ('Florida', 4), ('Killed', 4), ('Iraqi', 4), ('Tikrit', 4), ('police', 4)]"
2015-03-13	"[('Obama', 13), ('says', 11), ('Secret Service', 10), ('White House', 10), ('President', 9), ('Boko Haram', 9), ('accepts', 8), ('allegiance', 7), ('pledge', 7), ('State', 7), ('ISIS', 7), ('first', 7), ('pleads', 7), ('guilty', 7), ('agents', 6), ('7', 6), ('scandal', 6), ('Sweden', 6), (""n't"", 6), ('Dallas', 6), ('Pi', 6), ('Putin', 6), (""''"", 5), ('years', 5), ('Islamic', 5), ('say', 5), ('question', 5), ('2', 5), ('London', 5), ('«', 5), ('CBS', 5), ('Day', 5), ('transplant', 5), ('reads', 4), ('man', 4), ('3', 4), ('Oklahoma', 4), ('Bush', 4), ('India', 4), ('Julian Assange', 4), ('prosecutors', 4), ('accused', 4), ('killed', 4), ('Pakistan', 4), ('helicopter', 4), ('crash', 4), ('US', 4), ('agency', 4), ('hospital', 4), ('run', 4)]"
2015-03-14	[('Israel', 17), ('Myanmar', 16), ('CIA', 13), ('-', 12), ('3', 11), ('ferry', 11), ('dead', 10), ('Netanyahu', 9), ('crash', 9), ('election', 9), ('shot', 9), ('ice', 8), ('funeral', 8), ('Day', 7), ('says', 7), ('die', 7), ('cream', 7), ('sinks', 7), ('police', 7), ('Putin', 6), ('say', 6), ('Hundreds', 6), ('expected', 6), ('19-year-old', 6), ('officer', 6), ('missing', 6), ('capsizes', 6), ('Wisconsin', 6), ('Kurds', 6), ('used', 6), ('helicopter', 5), ('Kansas', 5), ('News', 5), ('Jeb Bush', 5), ('killed', 5), ('China', 5), ('5', 5), ('ISIS', 5), ('2015', 5), ('Islamic', 5), ('State', 5), ('Iraqi', 5), ('Police', 5), ('Vladimir Putin', 5), ('rescue', 5), ('toddler', 5), ('Pi', 4), ('White House', 4), ('illness', 4), ('New', 4)]
2015-03-15	[('Iran', 13), ('Brazil', 11), ('Israel', 10), ('-', 9), ('President', 9), ('say', 8), ('Kurds', 8), ('Robert Durst', 8), ('Iraqi', 7), ('used', 7), ('HBO', 7), ('plunges', 6), ('election', 6), ('dead', 6), ('crash', 6), ('kill', 6), ('chlorine', 6), ('gas', 6), ('Pakistan', 6), ('arrested', 6), ('record', 6), ('police', 5), ('Patrick', 5), ('Day', 5), ('killed', 5), ('least', 5), ('1', 5), ('Islamic', 5), ('State', 5), ('14', 5), ('churches', 5), ('Netanyahu', 5), ('US', 5), ('vote', 5), ('Vladimir Putin', 5), ('NCAA', 5), ('Kentucky', 5), ('breaks', 5), ('snowfall', 5), ('108.6', 5), ('funeral', 4), ('White House', 4), ('warns', 4), ('Senate', 4), ('rally', 4), ('nun', 4), ('parade', 4), ('40', 4), ('Premier', 4), ('says', 4)]
2015-03-16	"[('says', 15), ('Robert Durst', 15), (""n't"", 9), ('Police', 9), ('Hillary Clinton', 9), ('Netanyahu', 8), ('NCAA', 8), ('Putin', 8), ('Brazil', 7), ('murder', 7), ('officers', 7), ('Russia', 7), ('Clinton', 7), ('Boston', 7), ('GOP', 7), ('free', 7), ('Dolce', 7), ('Gabbana', 7), ('Israel', 6), ('campaign', 6), ('police', 6), ('2', 6), ('Obama', 6), ('arrested', 5), ('election', 5), ('Taliban', 5), ('bombers', 5), ('US', 5), ('Ted Cruz', 5), ('snowfall', 5), ('Israeli', 5), ('things', 5), ('ice', 5), ('cream', 5), ('bombing', 5), ('&', 5), (""'killed"", 4), ('tournament', 4), ('LAPD', 4), ('two', 4), ('HBO', 4), ('president', 4), ('documentary', 4), ('church', 4), ('Iran', 4), ('state', 4), ('breaks', 4), ('inches', 4), ('-', 4), ('deal', 4)]"
2015-03-17	"[('Day', 37), ('Patrick', 21), ('St.', 17), ('TV', 14), ('Apple', 13), ('Robert Durst', 13), ('Secret Service', 13), ('Chris Borland', 11), ('State', 11), ('NFL', 11), ('US', 10), ('service', 9), (""n't"", 9), ('Durst', 8), ('49ers', 8), ('budget', 8), ('$', 8), ('Netanyahu', 8), ('St. Patrick', 8), ('Israeli', 7), ('flight', 7), ('Ireland', 7), ('marriage', 7), ('election', 6), ('Borland', 6), ('GOP', 6), ('murder', 6), ('could', 6), ('Irish', 6), ('White House', 6), ('Police', 6), ('&', 6), ('next', 5), ('retires', 5), ('launch', 5), ('online', 5), ('man', 5), ('returns', 5), ('Dulles', 5), (""'The"", 5), ('Jinx', 5), ('passenger', 5), ('Things', 5), ('Republicans', 5), ('new', 5), ('+video', 5), ('Chief', 5), ('gay', 5), ('Syria', 5), ('Cheese', 5)]"
2015-03-18	[('Israel', 14), ('marriage', 13), ('Fed', 13), ('White House', 13), ('nude', 12), ('Penn State', 12), ('says', 12), ('gay', 11), ('dead', 11), ('frat', 11), ('US', 10), ('Netanyahu', 9), ('election', 9), ('Presbyterians', 9), ('photos', 9), ('5', 9), ('1', 9), ('church', 8), ('Schock', 8), ('Robert Durst', 8), ('shooting', 8), ('members', 8), ('-', 8), ('Obama', 8), ('constitution', 7), ('online', 7), ('cyanide', 7), ('posted', 7), ('killed', 7), ('first', 7), ('Cheese', 7), ('museum', 7), ('Presbyterian', 6), ('rate', 6), ('executes', 6), ('seeks', 6), ('Dead', 6), ('man', 6), ('New', 6), ('arrest', 6), ('Kraft', 6), ('Police', 6), ('attack', 6), ('Mesa', 6), ('student', 6), ('Rep.', 5), ('California', 5), ('resignation', 5), ('Aaron Schock', 5), ('Letter', 5)]
2015-03-19	[('Netanyahu', 17), ('shooting', 16), ('attack', 15), ('eclipse', 14), ('Israel', 13), ('killed', 12), ('arrest', 12), ('Obama', 12), ('Police', 11), ('baby', 10), ('$', 10), ('says', 10), ('student', 10), ('GOP', 10), ('budget', 10), ('Tunisia', 9), ('womb', 9), ('Woman', 9), ('-', 9), ('House', 9), ('Iran', 9), ('woman', 8), ('10', 8), ('dead', 8), ('US', 8), ('2', 8), ('Virginia', 8), ('museum', 7), ('Target', 7), ('State', 7), ('solar', 7), ('Friday', 7), ('Mississippi', 7), ('White House', 6), ('police', 6), ('Swedish', 6), ('million', 6), ('students', 6), ('suspect', 6), ('Sweden', 6), ('restaurant', 6), ('News', 6), ('black', 6), ('found', 6), ('FBI', 6), ('Pregnant', 5), ('Colorado', 5), ('cut', 5), ('breach', 5), ('president', 5)]
2015-03-20	[('eclipse', 17), ('fracking', 14), ('rules', 13), ('Obama', 11), ('Mississippi', 11), ('Eclipse', 10), ('Yemen', 10), ('Police', 9), ('Tunisia', 8), ('woman', 8), ('baby', 8), ('man', 8), ('hanging', 8), ('says', 8), ('Israel', 8), ('India', 8), ('new', 8), ('attack', 7), ('US', 7), ('arrest', 7), ('Solar', 7), ('death', 7), ('killed', 7), ('attacks', 7), ('first', 7), ('student', 6), ('womb', 6), ('pregnant', 6), ('police', 6), ('Europe', 6), ('solar', 6), ('Man', 6), ('administration', 6), ('-', 6), ('Colorado', 5), ('day', 5), ('2015', 5), ('2', 5), ('Iran', 5), ('Hanging', 5), ('train', 5), ('26', 5), ('derails', 5), ('killing', 5), ('mosques', 5), ('federal', 5), ('Netanyahu', 4), ('Records', 4), ('black', 4), ('tree', 4)]
2015-03-21	"[('Obama', 24), ('airport', 14), ('attack', 14), ('US', 13), ('Yemen', 13), ('7', 12), ('New Orleans', 11), ('Princeton', 10), ('NCAA', 10), ('machete', 9), ('dies', 9), ('release', 7), ('Man', 7), ('State', 7), ('Brooklyn', 7), ('fire', 7), ('museum', 7), ('man', 7), ('Loretta Lynch', 7), ('injured', 7), ('rules', 6), ('Judge', 6), ('house', 6), ('Seven', 6), ('children', 6), ('talks', 6), ('fracking', 5), ('eclipse', 5), ('mosque', 5), ('accident', 5), ('military', 5), ('abuse', 5), ('Police', 5), ('TSA', 5), ('shot', 5), ('Iran', 5), ('Lisa Colagrossi', 5), ('Dies', 5), ('49', 5), ('niece', 5), ('Sugarloaf', 5), ('President', 5), ('women', 5), ('Sweet', 5), ('16', 5), ('Steve Nash', 5), (""n't"", 4), ('bombings', 4), ('orders', 4), ('detainee', 4)]"
