news_collected_time	high_freq_words
2015-01-20	"[('State', 37), ('Union', 17), ('Obama', 17), ('says', 16), ('trial', 13), ('hostages', 12), ('collapse', 11), ('Japanese', 11), ('Yemen', 11), ('de', 11), ('US', 10), ('1', 10), ('Colorado', 10), ('threatens', 10), ('shooting', 10), ('$', 9), ('Islamic', 9), ('brother', 9), ('dead', 8), ('overpass', 8), ('ISIS', 8), ('kill', 8), ('theater', 8), ('5-year-old', 8), (""'American"", 8), (""n't"", 7), ('selection', 7), ('growth', 7), ('2', 7), ('Shooting', 7), ('begins', 7), ('AirAsia', 7), ('crash', 7), ('boy', 7), ('shot', 7), ('Fox News', 7), ('Catholics', 6), ('injured', 6), ('New', 6), ('breed', 6), ('Theater', 6), ('mansion', 6), ('Missouri', 6), ('Sniper', 6), ('Cuba', 6), ('Pope', 5), ('I-75', 5), ('Jury', 5), ('Larry Wilmore', 5), (""'like"", 5)]"
2015-01-21	"[('State', 29), ('Obama', 27), ('Union', 17), ('2016', 12), ('says', 12), ('US', 12), (""n't"", 12), ('leader', 11), ('Yemen', 11), ('address', 10), ('Congress', 10), ('Iran', 9), ('Netanyahu', 9), ('talks', 8), ('Republicans', 8), ('Supreme Court', 7), ('Cuba', 6), ('Tel Aviv', 6), ('Israeli', 6), ('Japan', 6), ('speech', 6), ('attacks', 6), ('Japanese', 6), ('invites', 6), ('make', 5), ('report', 5), ('Paris', 5), ('terror', 5), ('Patriots', 5), ('Disneyland', 5), ('measles', 5), ('bus', 5), ('Eve', 5), ('hospital', 5), ('hostages', 5), ('France', 5), ('security', 5), ('rebels', 5), ('run', 5), ('GOP', 5), ('+video', 5), ('Senate', 5), ('troops', 4), ('public', 4), ('President', 4), ('SOTU', 4), ('Boston', 4), ('Palestinian', 4), ('2015', 4), ('threat', 4)]"
2015-01-22	"[('says', 17), ('Senate', 14), ('Yemen', 14), (""n't"", 14), ('US', 14), ('Obama', 12), ('bill', 10), ('president', 10), ('abortion', 9), ('sex', 9), ('apartment', 8), ('House', 8), ('GOP', 8), ('climate', 8), ('change', 8), ('NY', 8), ('Clock', 8), ('Patriots', 7), ('State', 7), ('Prince', 7), ('Deflategate', 7), ('season', 7), ('King', 7), ('President', 6), ('fire', 6), ('UPDATE', 6), ('Assembly', 6), ('Mitt Romney', 6), ('claims', 6), ('meet', 6), ('amid', 6), ('Bill Belichick', 6), ('90', 6), ('2015', 6), ('Doomsday', 6), ('Jeff Gordon', 6), ('home', 5), ('charges', 5), ('crisis', 5), ('Islamic', 5), ('Says', 5), ('Video', 5), ('Donetsk', 5), ('Speaker', 5), ('Silver', 5), ('corruption', 5), ('Romney', 5), ('death', 5), ('passes', 5), ('Andrew', 5)]"
2015-01-23	"[('Doomsday', 10), ('King', 9), ('Saudi', 9), ('Clock', 9), ('closer', 9), ('YouTube', 8), ('Obama', 7), ('Yemen', 7), ('midnight', 7), (""'American"", 6), ('says', 6), ('moved', 6), ('Japan', 5), ('faces', 5), ('charges', 5), ('Sniper', 5), ('NASCAR', 5), ('Thai', 5), ('president', 5), ('hostages', 5), ('Yingluck', 4), ('seeks', 4), ('Jeff Gordon', 4), ('say', 4), ('PM', 4), ('2015', 4), ('New York', 4), ('President', 4), ('resigns', 4), ('woman', 4), ('Islamic', 4), ('State', 4), ('Japanese', 4), ('New', 4), ('2016', 4), ('storm', 4), ('broader', 3), ('audience', 3), ('personalities', 3), ('Saudi Arabia', 3), ('new', 3), ('Salman', 3), ('US', 3), ('Senate', 3), ('impeached', 3), ('criminal', 3), ('4-time', 3), ('career', 3), ('Rogen', 3), ('Gordon', 3)]"
2015-01-24	[('Obama', 23), ('Saudi', 21), ('2016', 21), ('India', 17), ('visit', 16), ('ISIS', 14), ('Ernie Banks', 12), ('king', 11), ('83', 9), ('King', 9), ('execution', 9), ('Greek', 9), ('new', 9), ('leaders', 8), ('says', 8), ('GOP', 8), ('Iowa', 8), ('pay', 7), ('US', 7), ('Alabama', 7), ('marriage', 7), ('ban', 7), ('Greece', 7), ('Ukraine', 7), ('Japanese', 7), ('election', 7), ('bomb', 7), ('threats', 7), ('respects', 6), ('Japan', 6), ('hostages', 6), ('Saudi Arabia', 6), ('4', 6), ('trip', 6), ('city', 6), ('dies', 6), ('dead', 6), ('hostage', 6), ('interested', 6), ('Atlanta', 6), ('woman', 5), ('stay', 5), ('gay', 5), ('rebels', 5), ('Abdullah', 5), ('Colorado', 5), ('Visit', 5), ('killed', 5), ('Police', 5), ('Killed', 5)]
2015-01-25	[('Obama', 31), ('Egypt', 21), ('anniversary', 20), ('India', 18), ('killed', 16), ('uprising', 15), ('city', 13), ('Ukraine', 10), ('Boko Haram', 10), ('2', 10), ('attack', 9), ('hostage', 9), ('video', 9), ('Modi', 8), ('Northeast', 8), ('storm', 8), ('death', 8), ('US', 7), ('new', 7), ('2016', 7), ('-', 7), ('Nigeria', 7), ('visit', 7), ('power', 7), ('Nigerian', 7), ('refuge', 7), ('de', 7), ('Russia', 6), ('GOP', 6), ('Japanese', 6), ('30', 6), ('Blizzard-like', 6), ('election', 6), ('nuclear', 6), ('Alaska', 6), ('Iowa', 5), ('Saudi Arabia', 5), ('Greek', 5), ('Saudi', 5), ('next', 5), ('win', 5), ('dead', 5), ('Syriza', 5), ('concerns', 5), ('security', 5), ('2011', 5), ('attacks', 5), ('vote', 5), ('could', 5), ('Japan', 5)]
2015-01-26	[('White House', 18), ('India', 14), ('Obama', 13), ('killed', 10), ('drone', 10), ('Greek', 9), ('grounds', 9), ('de', 9), ('Ukraine', 8), ('Christie', 8), ('Earth', 8), ('Greece', 8), ('State', 8), ('Republic', 7), ('Day', 7), ('group', 7), ('2016', 7), ('Islamic', 7), ('Northeast', 6), ('flights', 6), ('Auschwitz', 6), ('clash', 6), ('crashes', 6), ('Spain', 6), ('UPDATE', 5), ('braces', 5), ('storm', 5), ('visit', 5), ('rebels', 5), ('Asteroid', 5), ('Syriza', 5), ('asteroid', 5), ('Kobani', 5), ('10', 5), ('Egypt', 4), ('victory', 4), ('parade', 4), ('site', 4), ('launches', 4), ('hacked', 4), ('2004', 4), ('BL86', 4), ('Malaysia Airlines', 4), ('takes', 4), ('big', 4), ('2015', 4), ('-', 4), ('rises', 4), ('officials', 4), ('says', 4)]
2015-01-27	[('2015', 7), ('drone', 6), ('Blizzard', 6), ('India', 5), ('New England', 4), ('Obama', 4), ('New York', 4), ('storm', 4), ('White House', 3), ('blizzard', 3), ('US', 3), ('Day', 2), ('prods', 2), ('religious', 2), ('Drone', 2), ('crash', 2), ('America', 2), ('dodges', 2), ('bullet', 2), ('Boston', 2), ('New', 2), ('England', 2), ('spares', 2), ('Snowstorm', 2), ('forecasts', 2), ('hits', 2), ('intelligence', 2), ('Secret', 1), ('Service', 1), ('Crashed', 1), ('used', 1), ('recreationally', 1), ('East Coast Snow Storm Snarls Travel Across Northeast', 1), ('PHOTOS', 1), ('First Lady Michelle', 1), ('At-Home', 1), ('reception', 1), ('Republic', 1), ('Small', 1), ('crashes', 1), ('lawn', 1), ('unanswered', 1), ('questions', 1), ('+video', 1), ('Kurdish', 1), ('forces', 1), ('control', 1), ('90', 1), ('per', 1), ('cent', 1)]
2015-01-28	"[('Jordan', 10), ('2015', 9), ('Super Bowl', 7), ('pilot', 6), ('New', 5), ('Michelle Obama', 5), ('puppy', 5), ('convictions', 5), ('nominee', 5), ('executions', 5), ('Boeing', 5), ('company', 5), ('California', 5), ('Blizzard', 4), ('England', 4), ('Greek', 4), ('prisoner', 4), (""'Friendship"", 4), ('Nine', 4), ('Budweiser', 4), ('Obama', 4), ('Saudi Arabia', 4), ('line', 4), ('may', 4), ('Fed', 4), ('Romney', 4), ('Oklahoma', 4), (""n't"", 4), ('One', 4), ('Drone', 4), ('looks', 4), ('restrict', 4), ('flight', 4), ('areas', 4), ('declares', 3), ('swap', 3), ('ISIS', 3), ('deal', 3), ('Japanese', 3), ('Loretta Lynch', 3), ('$', 3), ('Saudi', 3), ('Challenger', 3), ('burial', 3), ('trade', 3), ('GoDaddy', 3), ('ad', 3), ('immigration', 3), ('killed', 3), ('Boston Marathon', 3)]"
2015-01-29	"[('says', 13), ('Obama', 13), ('murder', 12), ('trial', 11), ('hostage', 10), ('Aaron Hernandez', 10), ('State', 10), ('blast', 10), ('hospital', 10), ('Senate', 9), ('MH370', 9), ('dead', 8), ('killed', 8), ('Hezbollah', 8), ('Mexico', 8), ('95', 8), ('Islamic', 8), ('accident', 8), ('protesters', 8), ('Egypt', 8), ('NFL', 7), ('new', 7), ('swap', 7), ('declares', 7), ('$', 7), ('Jordan', 7), ('Malaysia', 7), ('2', 7), ('2016', 7), ('deadline', 6), ('grows', 6), ('police', 6), ('demanded', 6), ('measles', 6), ('outbreak', 6), ('parts', 6), ('found', 6), (""n't"", 6), ('budget', 6), ('spending', 6), ('domestic', 6), ('FAA', 6), ('Super Bowl', 6), ('children', 6), ('McCain', 6), ('drone', 5), ('siege', 5), ('10', 5), ('summit', 5), ('leader', 5)]"
2015-01-30	"[('2016', 13), ('NFL', 12), ('killed', 11), ('US', 10), ('Super Bowl', 10), ('death', 10), ('mosque', 10), ('Patriots', 10), ('attacks', 9), ('Sinai', 9), ('parole', 9), ('blast', 9), (""n't"", 9), ('attack', 9), ('Pakistan', 9), ('murder', 8), ('trial', 8), ('Suge Knight', 8), ('State', 8), ('hospital', 8), ('Israel', 8), ('Bowl', 8), ('man', 7), ('Katy Perry', 7), ('35', 7), ('Etan Patz', 7), ('Dutch', 7), ('apartheid', 7), ('de', 7), ('en', 7), ('Islamic', 6), ('years', 6), ('2015', 6), ('says', 6), ('killer', 6), ('Romney', 6), ('2.6', 6), ('Seahawks', 6), ('vs.', 6), ('assault', 6), ('Hernandez', 5), ('Senate', 5), ('hit-and-run', 5), ('ISIS', 5), ('TV', 5), ('Knight', 5), ('kills', 5), ('%', 5), ('Super', 5), ('case', 5)]"
2015-01-31	"[('State', 17), ('Super Bowl', 14), ('Islamic', 14), ('US', 12), ('Kobani', 12), ('ISIS', 11), ('Syrian', 11), ('town', 11), ('Patriots', 10), ('says', 10), ('defeat', 10), ('police', 9), ('Japanese', 9), ('San Francisco', 8), ('parts', 8), ('case', 8), ('president', 8), ('Measles', 8), ('talks', 8), ('New', 8), ('Ukraine', 8), ('body', 7), ('Pakistan', 7), ('Seahawks', 7), ('-', 7), ('2015', 7), ('von', 7), ('Weizsaecker', 7), ('dies', 7), ('94', 7), ('peace', 7), ('fighters', 7), ('snow', 7), ('found', 7), ('detain', 6), ('mosque', 6), ('man', 6), ('NFL', 6), ('admits', 6), ('fighting', 6), ('vehicles', 6), ('air', 6), ('storm', 6), ('Brooklyn', 6), ('daughter', 6), ('Hall', 6), (""n't"", 5), ('2016', 5), ('Bowl', 5), ('Japan', 5)]"
2015-02-01	"[('Super Bowl', 28), ('Bowl', 19), ('Super', 16), ('Seahawks', 13), ('2015', 13), ('parents', 13), ('Ukraine', 12), ('Patriots', 12), ('XLIX', 12), ('US', 11), ('Obama', 11), ('Japan', 10), ('shoots', 10), ('talks', 9), ('2016', 9), ('journalist', 8), ('1', 8), ('Egypt', 8), ('wounds', 8), ('shot', 8), ('NFL', 7), ('peace', 7), ('says', 7), ('Toddler', 7), ('handgun', 7), ('Midwest', 7), ('Peter Greste', 7), (""n't"", 7), ('hostage', 6), ('Christie', 6), ('-', 6), ('politics', 6), ('New Mexico', 6), ('mother', 6), ('toward', 6), ('Hall', 5), ('London', 5), ('ISIS', 5), ('Winter', 5), ('storm', 5), ('New England', 5), ('Whitney Houston', 5), ('protesters', 5), ('Hong Kong', 5), ('Nigeria', 5), ('Chicago', 5), ('father', 5), ('Al-Jazeera', 5), ('freed', 5), ('Scott Walker', 5)]"
2015-02-02	"[('Super Bowl', 34), ('Obama', 28), ('US', 13), ('Seahawks', 10), ('budget', 10), ('Christie', 10), ('XLIX', 9), ('Ukraine', 9), ('show', 9), ('$', 9), ('Patriots', 9), ('says', 8), ('2015', 8), ('Bowl', 8), ('measles', 8), ('winter', 8), ('Northeast', 8), ('NFL', 7), ('Super', 7), ('arrested', 7), ('trial', 7), ('Strauss-Kahn', 7), ('Groundhog', 7), ('Day', 7), ('White House', 7), ('halftime', 6), ('parents', 6), ('second', 6), ('groundhog', 6), ('ads', 6), ('Measles', 6), ('murder', 6), ('Katy Perry', 5), ('urges', 5), ('2016', 5), ('week', 5), ('colleagues', 5), ('heads', 5), ('Parents', 5), (""n't"", 5), ('play', 5), ('vaccinations', 5), ('outbreak', 5), ('Midwest', 5), ('get', 5), ('charged', 5), ('weeks', 5), ('Punxsutawney Phil', 5), ('President', 4), ('UPDATE', 4)]"
2015-02-03	"[('Obama', 17), ('$', 14), ('de', 13), ('Harper Lee', 11), ('crash', 11), ('could', 10), ('-', 10), ('murder', 9), ('budget', 9), ('arrest', 9), ('measles', 8), ('cause', 8), ('Fidel Castro', 8), ('plane', 8), ('US', 7), ('says', 7), ('foreign', 7), ('Christie', 6), ('vaccinations', 6), ('week', 6), ('mental', 6), ('say', 6), ('UN', 6), ('court', 6), ('&', 6), ('soldiers', 6), ('Pilot', 6), ('fatal', 6), ('sequel', 6), ('Argentine', 6), ('president', 6), ('prosecutor', 6), ('states', 5), ('vaccines', 5), ('ISIS', 5), ('Cuba', 5), ('new', 5), ('photos', 5), ('policy', 5), ('Northeast', 5), ('disorders', 5), ('New', 5), ('bombs', 5), ('health', 5), ('hit', 5), ('outbreak', 5), ('GOP', 5), ('novel', 5), ('President', 5), (""'Mockingbird"", 5)]"
2015-02-04	"[('crash', 19), ('Jordan', 17), ('Obama', 13), ('immigration', 12), ('pilot', 11), ('Jeb Bush', 11), ('plane', 10), ('Metro-North', 10), ('FCC', 10), ('says', 9), ('SUV', 8), ('girlfriend', 8), ('Taiwan', 8), ('9/11', 8), ('Islamic', 7), ('health', 7), ('2', 7), ('Killing', 7), ('nominee', 7), ('Defense', 7), ('Detroit', 7), ('Internet', 7), ('State', 6), ('train', 6), ('Republicans', 6), ('Bobbi Kristina Brown', 6), (""n't"", 6), ('compromise', 6), ('lawmakers', 6), ('debate', 6), ('Carter', 6), ('Crash', 6), ('Armstrong', 5), ('hit', 5), ('cars', 5), ('law', 5), ('Pilot', 5), ('dead', 5), ('hits', 5), ('12', 5), ('police', 5), ('take', 5), ('blame', 5), ('vaccination', 5), ('TransAsia', 5), ('river', 5), ('Train', 5), ('bill', 5), ('230', 5), ('life', 5)]"
2015-02-05	"[('plane', 13), ('Ukraine', 13), ('Sniper', 11), ('Obama', 10), ('Anthem', 10), ('ISIS', 10), ('Jordan', 10), (""'American"", 10), ('crash', 9), ('Taiwan', 9), ('pilot', 9), ('State', 9), ('shooting', 9), ('insurer', 8), ('Islamic', 8), ('US', 8), ('breach', 8), ('could', 8), ('UPDATE', 8), ('2', 7), ('Net', 7), ('students', 7), ('cover', 7), ('swimsuit', 7), ('$', 7), ('Pope Francis', 7), ('Maryland', 6), ('Iraq', 6), (""n't"", 6), ('neutrality', 6), ('Hannah Davis', 6), ('Jury', 6), ('hack', 6), ('prayer', 6), ('Sony', 6), ('New York', 5), ('Millions', 5), ('high', 5), ('school', 5), ('data', 5), ('11', 5), ('FCC', 5), ('measles', 5), ('health', 5), ('Illustrated', 5), ('mean', 5), ('Hospira', 5), ('may', 5), ('Dalai Lama', 5), ('Pope', 5)]"
2015-02-06	"[('Obama', 20), ('US', 19), ('ISIS', 13), ('says', 10), ('Islamic', 10), ('State', 10), ('hostage', 10), ('killed', 9), ('Dalai Lama', 8), ('military', 7), ('crash', 6), ('Taiwan', 6), ('kidnapping', 6), ('Brian Williams', 6), ('Jordan', 6), ('Ukraine', 6), ('Family', 6), ('Jordanian', 6), ('Friend', 6), ('TurboTax', 6), ('security', 6), ('attack', 5), ('boy', 5), ('China', 5), ('plane', 5), ('Kidnapping', 5), ('pilot', 5), ('University', 5), ('TransAsia', 5), ('air', 5), ('Congress', 5), ('suicide', 5), ('rate', 5), ('Alan Nunnelee', 5), ('state', 5), ('fraud', 5), ('Prime', 4), ('Minister', 4), ('report', 4), ('prayer', 4), ('RadioShack', 4), ('Australian', 4), ('deal', 4), ('family', 4), ('teach', 4), ('prime', 4), ('minister', 4), (""'good"", 4), ('event', 4), ('home', 4)]"
2015-02-07	"[('US', 18), ('Ukraine', 17), ('Nigeria', 16), ('hostage', 14), ('6', 14), ('killed', 14), ('Baghdad', 13), ('State', 12), ('says', 12), ('$', 10), (""'Serial"", 10), ('Islamic', 9), ('Delhi', 9), ('-', 9), ('Brian Williams', 9), ('Boko Haram', 9), ('speech', 8), ('elections', 8), ('ISIS', 8), ('Iraq', 7), ('Yemen', 7), ('crash', 7), ('Netanyahu', 6), ('rebels', 6), ('vote', 6), ('Bobbi Kristina Brown', 6), ('planned', 6), ('hope', 6), ('work', 6), ('car', 6), ('three', 6), ('people', 6), ('fight', 6), ('3', 6), ('dead', 6), ('appeal', 6), ('Powerball', 6), ('Bruce Jenner', 6), ('jackpot', 6), ('hopeful', 5), ('alive', 5), ('crisis', 5), ('Dems', 5), ('limit', 5), ('harm', 5), ('possible', 5), ('Detroit', 5), ('postpones', 5), ('Feb.', 5), ('14', 5)]"
2015-02-08	[('Powerball', 20), ('says', 19), ('$', 19), ('shooting', 15), ('crash', 15), ('jackpot', 14), ('Ukraine', 13), ('dead', 12), ('Iran', 12), ('Brian Williams', 11), ('US', 11), ('nuclear', 11), ('Police', 10), ('3', 10), ('Dean Smith', 10), ('5', 9), ('deal', 9), ('gunman', 8), ('Bruce Jenner', 8), ('mall', 8), ('State', 8), ('Niger', 8), ('83', 8), ('Grammys', 8), ('2015', 8), ('NBC', 7), ('million', 7), ('Georgia', 7), ('380M', 7), ('killed', 7), ('1', 6), ('involved', 6), ('-', 6), ('town', 6), ('back', 6), ('winner', 6), ('Khamenei', 6), ('SpaceX', 6), ('victims', 5), ('fatal', 5), ('star', 5), ('unhurt', 5), ('involving', 5), ('wins', 5), ('Grammy', 5), ('Another', 5), ('days', 5), ('shot', 5), ('Nigeria', 5), ('Islamic', 5)]
2015-02-09	"[('Grammys', 17), ('2015', 15), ('HSBC', 14), ('police', 13), ('Egypt', 12), ('Sam Smith', 11), ('US', 11), ('Obama', 11), ('violence', 10), ('Alabama', 10), ('Beck', 9), ('dead', 9), ('marriage', 9), (""n't"", 9), ('Grammy', 8), ('killed', 8), ('soccer', 8), ('Jeb Bush', 8), ('top', 7), ('domestic', 7), ('New', 7), ('football', 6), ('Kanye West', 6), ('big', 6), ('Ukraine', 6), ('Merkel', 6), ('chief', 6), ('gay', 6), ('Congress', 6), ('GOP', 6), ('Swiss', 5), ('Australia', 5), ('case', 5), ('President', 5), ('State', 5), ('French', 5), ('fire', 5), ('tax', 5), ('Netanyahu', 5), ('measles', 5), ('Supreme Court', 5), ('matches', 4), ('stadium', 4), ('kill', 4), ('Cairo', 4), ('state', 4), ('visit', 4), ('Another', 4), ('wins', 4), ('Winter', 4)]"
2015-02-10	[('US', 15), ('death', 14), ('murder', 14), ('Jeb Bush', 13), ('marriage', 13), ('charged', 13), ('Obama', 12), ('Alabama', 11), ('11', 10), ('Ukraine', 10), ('new', 9), ('Says', 9), ('2-month-old', 9), ('Strauss-Kahn', 9), ('$', 9), ('Kayla Mueller', 9), ('says', 8), ('gay', 8), ('White House', 8), ('Bush', 7), ('aide', 7), ('ISIS', 7), ('case', 7), ('sex', 7), ('peace', 7), ('talks', 7), ('New', 6), ('sodomy', 6), ('opposition', 6), ('leader', 6), ('say', 6), ('Jesse Matthew', 6), ('Malaysia', 6), ('conviction', 5), ('Police', 5), ('shot', 5), ('Reports', 5), ('Girl', 5), ('party', 5), ('stowaway', 5), ('American', 5), ('hostage', 5), ('NYPD', 5), ('Powerball', 5), ('SpaceX', 5), ('launch', 5), ('Delhi', 4), ('court', 4), ('upholds', 4), ('2015', 4)]
2015-02-11	"[('Jon Stewart', 15), ('Obama', 15), ('Ukraine', 15), ('US', 12), ('ISIS', 12), (""'American"", 12), ('Sniper', 12), ('$', 12), ('Yemen', 11), ('Powerball', 11), ('Brian Williams', 10), ('talks', 10), ('peace', 9), ('shooting', 8), ('man', 8), ('jackpot', 8), ('Congress', 8), ('trial', 8), ('fight', 7), ('President', 7), ('Mediterranean', 7), ('million', 7), ('300', 7), ('murder', 7), ('NBC', 6), ('killing', 6), ('New', 6), ('officer', 6), ('3', 6), ('War', 6), ('500', 6), ('pipeline', 6), ('bill', 6), ('months', 5), (""'The"", 5), ('Daily Show', 5), ('UK', 5), ('``', 5), ('six', 5), ('Islamic', 5), ('State', 5), ('police', 5), ('dead', 5), ('Minsk', 5), ('resigns', 5), ('death', 5), ('Putin', 5), ('years', 5), ('migrants', 5), (""''"", 5)]"
2015-02-12	"[('Obama', 18), ('Ukraine', 17), ('Sniper', 17), (""'American"", 15), ('$', 13), ('2016', 12), ('Bob Simon', 11), ('slain', 10), ('FBI', 9), ('talks', 8), ('Powerball', 8), ('Philadelphia', 8), ('3', 7), ('Minsk', 7), ('peace', 7), ('killed', 7), ('shooting', 7), ('prison', 7), ('deal', 7), ('court', 7), ('de', 7), ('Chapel', 6), ('Muslim', 6), ('students', 6), ('Chris Kyle', 6), ('correspondent', 6), ('2', 6), ('Police', 6), ('says', 6), ('jackpot', 6), ('Korean Air', 6), (""'nut"", 6), ('rage', 6), ('trial', 6), ('Oregon', 6), ('Director', 6), ('Judge', 6), ('Alabama', 6), (""'60"", 5), ('Minutes', 5), ('crash', 5), ('North', 5), ('executive', 5), ('US', 5), ('gives', 5), ('emotional', 5), ('testimony', 5), ('Cease-Fire', 5), (""n't"", 5), ('journalists', 5)]"
2015-02-13	"[('Obama', 26), ('David Carr', 18), ('New', 13), ('police', 11), ('US', 10), (""n't"", 10), ('Alabama', 9), ('attack', 9), ('Oregon', 8), ('video', 8), ('Ukraine', 8), ('Powerball', 8), ('Pakistan', 8), ('State', 8), ('man', 7), ('governor', 7), ('cybersecurity', 7), ('Silicon Valley', 7), ('FBI', 6), ('Indian', 6), ('gay', 6), ('freed', 6), ('stick', 6), ('President', 6), ('Orleans', 6), ('says', 6), ('$', 6), ('base', 6), ('Ginsburg', 6), ('dead', 5), ('58', 5), ('journalists', 5), ('selfie', 5), ('cyber', 5), ('calls', 5), ('Mardi Gras', 5), ('shooting', 5), ('marriage', 5), ('One', 5), ('killed', 5), ('mosque', 5), ('Valentine', 5), ('Day', 5), ('sober', 5), (""'I"", 5), ('California', 4), ('22', 4), ('3', 4), ('Muslims', 4), ('retrial', 4)]"
2015-02-14	"[('Obama', 19), ('shooting', 16), ('Ukraine', 14), ('plot', 11), ('Valentine', 11), ('says', 10), (""n't"", 10), ('Day', 10), ('Halifax', 9), ('Apple', 9), ('kill', 8), (""'American"", 8), ('Sniper', 8), ('police', 8), ('car', 8), ('Yemen', 8), ('secretary', 8), ('West Coast', 8), ('Canada', 7), ('deal', 7), (""'I"", 7), ('Jeb Bush', 7), ('Oregon', 7), ('port', 7), ('say', 6), ('Police', 6), ('crisis', 6), ('mall', 6), ('foiled', 6), ('murder', 6), ('attack', 6), ('president', 6), ('US', 6), ('snow', 6), ('ceasefire', 6), ('26', 6), ('governor', 6), ('peace', 5), ('Ginsburg', 5), ('100', 5), ('sober', 5), ('State', 5), ('visit', 5), ('draws', 5), ('throngs', 5), ('Stanford', 5), ('campus', 5), ('mass', 5), ('clashes', 5), ('Jeb', 5)]"
2015-02-15	"[('Ukraine', 17), ('police', 14), ('State', 12), ('Copenhagen', 12), ('Police', 11), ('Obama', 11), ('ceasefire', 11), ('Islamic', 11), ('rules', 11), ('$', 11), ('says', 10), ('Boehner', 9), ('US', 8), ('attack', 8), ('parade', 8), ('terror', 8), ('threat', 8), ('1', 8), ('New England', 7), ('FAA', 7), ('use', 7), ('kills', 7), ('Israel', 7), ('Libya', 7), ('banks', 7), ('David Carr', 6), ('2', 6), ('snow', 6), ('White House', 6), ('cold', 6), ('governor', 6), ('drones', 6), ('Jewish', 6), ('commercial', 6), ('drone', 6), ('calls', 6), ('Egyptian', 6), ('-', 5), ('shootings', 5), ('protest', 5), ('winds', 5), ('Ukrainian', 5), ('scorpion', 5), ('dies', 5), ('attacks', 5), ('Germany', 5), ('Woman', 5), ('flight', 5), ('funding', 5), (""n't"", 5)]"
2015-02-16	"[('dies', 15), ('Greek', 15), ('Libya', 13), ('FAA', 10), ('93', 10), ('Ukraine', 10), ('Copenhagen', 10), ('talks', 10), ('shooting', 10), ('rules', 9), ('All-Star', 8), ('Game', 8), ('$', 8), ('Louis Jourdan', 8), ('debt', 8), ('68', 8), ('NBA', 7), ('Netanyahu', 7), ('ISIS', 7), ('killed', 7), (""n't"", 7), ('40th', 7), ('indicted', 7), ('deaths', 7), ('Lesley Gore', 7), ('State', 6), ('says', 6), ('US', 6), ('hits', 6), ('suspect', 6), ('Police', 6), ('France', 6), ('deal', 6), ('oil', 6), ('Greece', 6), ('3', 6), ('West Virginia', 6), ('White House', 6), ('Chapel', 6), ('commercial', 5), ('drone', 5), (""'Gigi"", 5), ('star', 5), ('gunman', 5), ('attacks', 5), ('-', 5), ('Israel', 5), ('shootout', 5), ('mass', 5), ('terror', 5)]"
2015-02-17	[('Ukraine', 15), ('US', 14), ('Obama', 10), ('train', 9), ('oil', 9), ('immigration', 9), ('Haiti', 9), ('Judge', 8), ('Islamic', 8), ('Immigration', 8), ('Defense', 8), ('hit', 7), ('Train', 7), ('least', 7), ('Carnival', 7), ('storm', 7), ('South', 7), ('float', 7), ('people', 7), ('New', 7), ('Secretary', 7), ('Libya', 6), ('State', 6), ('Pakistan', 6), ('Police', 6), ('accident', 6), ('police', 6), ('carnival', 6), ('Mars', 6), ('ruling', 6), ('Mardi Gras', 6), ('16', 6), ('armed', 6), ('drones', 6), ('Virginia', 5), ('Federal', 5), ('trial', 5), ('rebels', 5), ('Japan', 5), ('ISIS', 5), ('-', 5), ('One', 5), ('die', 5), ('ice', 5), ('death', 5), ('court', 5), ('Biden', 5), ('West', 4), ('Texas', 4), ('town', 4)]
2015-02-18	"[('Obama', 21), ('Wednesday', 15), ('US', 11), ('Ash', 10), ('immigration', 10), ('Nicki Minaj', 10), ('Ukraine', 9), ('says', 8), ('town', 7), ('Jeb Bush', 7), ('troops', 7), ('Fed', 7), ('Secret Service', 7), ('stabbed', 7), ('Aleppo', 6), (""n't"", 6), ('dead', 6), ('may', 6), ('death', 6), ('million', 6), ('extremism', 6), ('Oregon', 6), ('Boko Haram', 6), ('governor', 6), ('retreat', 6), ('refinery', 6), ('UN', 5), ('officials', 5), ('drones', 5), ('$', 5), ('armed', 5), ('media', 5), ('Modi', 5), ('Police', 5), ('Ukrainian', 5), ('HSBC', 5), ('policy', 5), ('Bush', 5), (""'I"", 5), ('rebels', 5), ('President', 5), ('killed', 5), ('rates', 5), ('tour', 5), ('2', 5), ('history', 5), ('Show', 4), ('wins', 4), ('show', 4), ('India', 4)]"
